kai,datetime,Tem,DO,Sal,Chl.a
AKI,2020-10-23 13:38:00,23.01,7.52,31.8,4.2
OSK,2020-10-23 13:50:00,22.06,7.4,31.97,1.8
AKI,2020-10-23 14:45:00,22.73,7.52,31.55,6.2
OSK,2020-10-23 14:52:00,22.17,7.38,32.15,2.1
OSK,2020-10-23 16:27:00,21.24,8.17,30.58,1.1
AKI,2020-10-26 08:43:00,21.79,7.85,31.65,7.7
AKI,2020-10-26 09:51:00,22.22,7.03,32.28,1.8
SUO,2020-10-26 10:22:00,21.87,7.05,32.17,2.1
HRS,2020-10-26 10:50:00,21.95,7.45,31.96,4.7
SUO,2020-10-26 11:13:00,21.41,7.13,32,1.9
OSK,2020-10-26 11:34:00,20.82,7.49,31.36,1.7
SUO,2020-10-26 12:03:00,21.06,7.19,31.79,2.8
HRS,2020-10-26 12:30:00,21.68,7.97,31.39,3.1
SUO,2020-10-26 13:23:00,20.04,7.65,31.32,2.3
HRS,2020-10-26 13:39:00,22.24,7.79,32.17,3.4
IY2,2020-10-27 09:19:00,22.09,6.87,32.52,1.8
HRS,2020-10-27 10:12:00,21.88,7.63,32.05,3.4
IY2,2020-10-27 10:41:00,22.06,6.89,32.27,1.9
HRS,2020-10-27 11:24:00,21.44,8.52,31.34,7.8
IY2,2020-10-27 12:00:00,22.24,6.93,32.51,2.2
HRS,2020-10-27 12:42:00,21.6,9.74,30.74,7.2
IY2,2020-10-27 13:09:00,21.78,7.37,32.44,2.5
HRS,2020-10-27 14:02:00,21.74,8.66,31.2,4.8
AKI,2020-10-28 09:53:00,22.35,6.97,32,2.8
AKI,2020-10-28 11:01:00,22.12,7.28,32.23,2.4
AKI,2020-10-28 11:45:00,22.24,7.42,32.27,2.7
HIU,2020-11-09 11:07:00,21.02,6.8,31.72,0.8
HIU,2020-11-09 11:53:00,20.92,7.05,31.47,1
HIU,2020-11-09 13:36:00,21.17,7.15,31.37,0.9
HIU,2020-11-10 09:09:00,19.81,7.05,30.99,2.8
HIU,2020-11-10 10:20:00,20.12,7.01,31.03,1.1
HIU,2020-11-10 12:06:00,20.02,7.36,30.95,1.8
HIU,2020-11-10 12:54:00,19.96,7.14,31.03,1.7
HIU,2020-11-10 14:09:00,20.07,7.24,31.23,1.6
