kai,datetime,Tem,DO,Sal,Chl.a
KIS,2009-10-28 13:32:00,22.01,7,32.42,4
KIS,2009-10-29 09:12:00,22.82,6.5,33.31,1
KIS,2009-10-29 09:59:00,22.24,6.8,32.73,2.7
KIS,2009-10-29 10:42:00,22.46,6.6,32.88,1.3
IY1,2009-10-29 10:44:00,22.25,6.6,33.41,0.8
IY1,2009-10-29 12:00:00,22.5,6.5,33.56,0.7
KIS,2009-10-29 12:00:00,21.69,7.4,32.43,3.6
IY2,2009-10-29 14:04:00,22.1,6.7,33.32,1
HAR,2009-11-06 12:27:00,21.44,6.9,32.41,0.8
HAR,2009-11-06 13:18:00,21.21,7.5,32.25,1.8
HAR,2009-11-06 14:35:00,21.92,7.4,32.45,0.6
HAR,2009-11-06 15:55:00,21.34,6.6,32.23,0.7
KIS,2009-11-13 11:40:00,22.13,6.7,33.67,0.7
KIS,2009-11-13 13:00:00,21.77,6.6,33.31,1.3
KIS,2009-11-13 13:50:00,22.33,6.5,33.67,0.8
OSK,2009-11-16 10:20:00,20.3,6.8,32.33,2.8
OSK,2009-11-16 11:35:00,21.16,6.3,32.93,1.1
OSK,2009-11-16 13:40:00,20.45,6.7,32.35,1.3
KIS,2009-11-19 11:30:00,20.42,6.2,32.8,1.4
KIS,2009-11-19 13:50:00,21.06,6.3,33.51,1.2
