kai,datetime,Tem,DO,Sal,Chl.a
HAR,2005-10-26 10:12:00,22.32,6.7,32.58,1.8
HIU,2005-10-26 10:13:00,22.06,7,32.68,3.5
SUO,2005-10-26 11:20:00,22.23,6.5,34.11,1.2
HIU,2005-10-26 11:22:00,21.94,7.3,32.55,6.4
HAR,2005-10-26 11:38:00,22.48,6.5,32.58,0.8
BS1,2005-10-26 11:44:00,21.58,7.3,32.21,0.4
SUO,2005-10-26 12:03:00,22.47,6.5,34.3,2.1
HIU,2005-10-26 13:09:00,22.48,7.4,32.72,5.5
SUO,2005-10-26 13:25:00,22.74,6.1,34.41,0.8
BS1,2005-10-26 13:52:00,22.2,7.3,32.42,0.2
SUO,2005-10-26 16:04:00,20.96,7.6,34.06,1.5
AKI,2005-10-27 10:50:00,22.45,6.5,32.65,3.9
HAR,2005-10-27 10:56:00,22.28,7.2,32.46,6.1
AKI,2005-10-27 11:30:00,22.7,6.9,32.89,2.5
BS2,2005-10-27 11:41:00,22.49,6.9,32.37,0.1
AKI,2005-10-27 13:45:00,22.66,6.3,32.9,0.7
BS2,2005-10-27 13:54:00,22.4,7,32.11,0.2
AKI,2005-10-27 14:40:00,22.93,7.5,32.88,1.4
BS2,2005-10-27 15:13:00,22.32,6.8,31.97,0.2
BS2,2005-10-28 08:45:00,22.08,6.5,31.92,0.2
BS2,2005-10-28 10:13:00,22.04,6.8,31.68,0.2
BS2,2005-10-28 11:57:00,22.09,6.9,31.82,0.3
BS2,2005-10-28 14:38:00,22.36,6.9,31.72,0.2
HRS,2005-11-01 10:00:00,21.93,6.5,32.85,1.1
HRS,2005-11-01 11:10:00,21.69,6.6,32.63,1.6
HRS,2005-11-01 13:30:00,21.61,6.3,32.3,0.9
HRS,2005-11-01 14:55:00,21.76,6.3,32.27,1.3
