kai,datetime,Tem,DO,Sal,Chl.a
OSK,2010-10-21 11:18:00,23.9,6.7,32.19,0.3
OSK,2010-10-21 12:25:00,23.99,7.2,32.22,0.9
OSK,2010-10-22 09:27:00,23.91,7.1,32.38,1.4
OSK,2010-10-22 10:10:00,23.9,7.1,32.35,0.9
OSK,2010-10-22 11:06:00,23.89,7.2,32.34,1.9
OSK,2010-10-22 11:58:00,23.79,7,32.39,1.4
KIS,2010-10-25 10:16:00,23.92,6.7,33.05,1.4
KIS,2010-10-25 11:30:00,25.43,6.6,34.13,0.3
KIS,2010-10-25 13:03:00,24.4,6.8,33.69,1.7
AKI,2010-11-02 10:24:00,21.87,6.6,32.79,1.3
AKI,2010-11-02 11:25:00,21.98,6.6,32.69,1.5
AKI,2010-11-02 13:41:00,22.01,6.6,32.59,1.4
IY2,2010-11-04 09:19:00,21.74,7.1,32.94,1.1
IY2,2010-11-04 10:22:00,21.5,6.9,32.84,1.1
IY2,2010-11-04 11:06:00,21.77,6.8,33.02,1.2
IY2,2010-11-04 11:58:00,21.38,7,32.87,2.3
BS2,2010-11-05 10:25:00,21.39,12,31.88,5
IY1,2010-11-05 10:47:00,21.54,8.2,33.31,1.2
BS2,2010-11-05 11:13:00,20.87,12.3,31.7,3.9
IY1,2010-11-05 11:59:00,21.75,8.2,33.51,1
IY2,2010-11-05 14:15:00,21.66,7.2,33.1,1.3
KIS,2010-11-08 08:52:00,21.72,7.1,33,2.8
KIS,2010-11-08 10:18:00,22.55,6.8,33.75,1.1
KIS,2010-11-08 11:36:00,22.85,6.7,33.86,0.5
KIS,2010-11-08 12:29:00,22.4,7,33.71,1.9
KIS,2010-11-08 13:44:00,21.9,7.3,33.13,2.5
BS1,2010-11-10 08:18:00,18.54,11.4,31.55,1.5
BS1,2010-11-10 09:31:00,18.33,11.4,31.16,0.6
HIU,2010-11-10 10:56:00,20.69,6.9,32.65,1.1
HIU,2010-11-10 11:38:00,20.2,7,32.56,1.4
BS1,2010-11-10 11:41:00,18.17,12.1,31.53,2.9
HIU,2010-11-10 13:19:00,20.34,7.1,32.62,1.7
BS1,2010-11-10 13:48:00,18.94,12.2,32.13,2
HIU,2010-11-11 09:10:00,19.55,7,32.61,1.4
HIU,2010-11-11 10:17:00,19.06,7.3,32.24,1.9
HIU,2010-11-11 11:30:00,19.16,7.3,32.33,2.1
HIU,2010-11-11 12:40:00,19.17,7.6,32.31,2.2
HIU,2010-11-11 13:52:00,19.97,7.1,32.55,1.5
OSK,2010-11-12 10:02:00,20.58,7.2,32.77,3
HIU,2010-11-12 10:53:00,19.49,11.8,32.36,3.4
OSK,2010-11-12 11:22:00,20.53,7.4,32.61,2.7
HIU,2010-11-12 12:11:00,19.06,12.2,32.23,2.4
OSK,2010-11-12 12:44:00,21.11,7.2,32.99,1.4
HIU,2010-11-12 13:05:00,19.41,12.1,32.36,2
HIU,2010-11-12 14:34:00,18.61,10.2,32.09,3.2
BS1,2010-11-15 09:41:00,18.62,10,32.12,1.2
BS1,2010-11-15 11:41:00,18.63,10.6,32.11,1.5
BS1,2010-11-15 13:26:00,18.61,10.3,32.1,1.1
BS1,2010-11-15 14:34:00,18.42,10.1,32.08,0.5
