kai,datetime,Tem,DO,Sal,Chl.a
BS2,2017-10-31 10:29:00,20.81,6.6,30.43,0.7
IY2,2017-10-31 10:37:00,21.24,6.8,32.45,0.6
BS2,2017-10-31 11:31:00,20.9,6.5,30.19,0.7
IY2,2017-10-31 11:44:00,21.46,6.8,32.82,0.6
AKI,2017-10-31 12:37:00,21.33,6.9,32.73,0.9
AKI,2017-10-31 13:31:00,21.32,6.9,32.57,0.7
BS2,2017-10-31 14:08:00,21.18,6.6,29.86,0.7
IY1,2017-11-01 10:21:00,20.59,7.4,32.77,1.2
IY1,2017-11-01 11:43:00,21.23,7.1,33.29,0.7
IY2,2017-11-01 14:05:00,21.06,7.4,32.65,1
KIS,2017-11-08 09:05:00,21.09,6.9,32.62,0.6
KIS,2017-11-08 10:15:00,20.31,7.7,32.14,2.3
KIS,2017-11-08 11:45:00,21.37,7.2,33.32,1.6
OSK,2017-11-09 08:45:00,20.55,6.7,31.97,0.9
OSK,2017-11-09 09:55:00,20.4,7.1,31.84,1.2
OSK,2017-11-09 11:15:00,20.51,7.2,32.04,1.2
KIS,2017-11-14 09:55:00,20.23,7.5,32.91,2.4
KIS,2017-11-14 11:00:00,20.66,7.3,33.29,1.7
KIS,2017-11-14 12:05:00,20.32,7.2,32.99,3.1
KIS,2017-11-15 09:55:00,20.3,7.6,33.11,1.9
KIS,2017-11-15 10:55:00,20.18,7.3,33.14,2.1
