kai,datetime,Tem,DO,Sal,Chl.a
KIS,2014-10-22 13:49:00,23.6,6.83,33.37,1
BS1,2014-10-22 14:01:00,22.315,7.158,30.536,1.6
HRS,2014-10-22 14:55:00,22.04,7.57,31.51,17
KIS,2014-10-22 15:00:00,23.78,7.11,33.67,1.1
BS1,2014-10-22 15:02:00,22.255,6.853,30.328,1.7
OSK,2014-10-23 08:40:00,23.42,6.8,33.32,1
OSK,2014-10-23 09:15:00,22.57,7.12,32.08,4.7
OSK,2014-10-23 09:27:00,23.41,6.84,33.25,1.5
OSK,2014-10-23 10:31:00,22.69,7.48,32.54,3.8
BS2,2014-10-23 10:48:00,22.533,7.597,30.993,2.4
OSK,2014-10-23 11:00:00,21.95,8.49,31.29,12
OSK,2014-10-23 12:00:00,22.79,6.86,32.13,3
KIS,2014-10-23 12:12:00,23.4,7.18,33.5,1.3
OSK,2014-10-23 12:50:00,22.35,8.28,31.53,13.8
BS2,2014-10-23 13:20:00,22.699,7.148,31.183,1.2
OSK,2014-10-23 13:36:00,22.81,6.69,31.78,6.2
BS2,2014-10-23 14:28:00,22.746,7.019,30.794,1
OSK,2014-10-23 14:46:00,21.79,9.43,30.49,21.5
OSK,2014-10-23 15:31:00,22.91,5.86,31.36,2.9
HAR,2014-10-24 09:15:00,22.71,7.99,31.72,1.2
KIS,2014-10-24 09:51:00,24.35,6.9,34.2,0.8
HBK,2014-10-24 09:53:00,20.89,7.16,33.8,0.4
HIU,2014-10-24 10:06:00,22.029,6.873,30.709,1.2
HBK,2014-10-24 10:27:00,20.87,7.16,33.74,0.7
OSK,2014-10-24 10:47:00,22.69,6.98,32.25,5.7
HBK,2014-10-24 11:05:00,21.46,6.94,34.01,1.2
HIU,2014-10-24 11:14:00,21.912,7.331,30.551,0.9
KIS,2014-10-24 11:26:00,23.65,7.17,33.85,1.3
HBK,2014-10-24 11:39:00,20.88,7.19,33.68,0.7
HAR,2014-10-24 11:55:00,22.52,8.1,31.75,1.3
HAR,2014-10-24 12:50:00,22.87,8.11,31.76,1.1
HIU,2014-10-24 13:35:00,22.533,7.753,30.606,2
HAR,2014-10-24 14:05:00,22.58,8.57,31.15,2.9
HIU,2014-10-24 14:35:00,22.493,6.557,30.753,1
SUO,2014-10-24 15:14:00,20.87,7.39,32.19,2.3
KIS,2014-10-27 09:35:00,23.03,6.67,32.47,1.4
SUO,2014-10-27 09:41:00,21.59,7.29,32.31,1.3
SUO,2014-10-27 10:25:00,21.21,7.19,32.18,1.4
KIS,2014-10-27 11:15:00,23.03,6.71,32.31,1.4
SUO,2014-10-27 11:25:00,21.74,7.04,32.43,1.5
SUO,2014-10-27 12:31:00,22.03,6.86,32.61,1.4
SUO,2014-10-27 13:14:00,21.75,7.04,32.41,1.7
KIS,2014-10-27 14:10:00,22.97,7.77,32.02,3.8
SUO,2014-10-28 10:29:00,21.55,7.17,32.36,2.4
SUO,2014-10-28 11:41:00,21.91,6.95,32.58,1.4
SUO,2014-10-28 12:57:00,21.96,6.88,32.68,1.3
SUO,2014-10-29 09:53:00,21.1,7.18,32.26,2.1
HIU,2014-10-29 10:57:00,21.874,6.56,31.421,1.2
SUO,2014-10-29 11:04:00,21.67,7,32.46,1.7
HIU,2014-10-29 11:45:00,21.806,6.705,31.274,1.6
SUO,2014-10-29 12:09:00,21.65,6.81,32.47,1.7
SUO,2014-10-29 13:20:00,21.06,7.66,31.9,4.1
HIU,2014-10-29 13:33:00,21.937,6.834,31.156,2
SUO,2014-10-29 14:29:00,20.53,7.64,31.83,1.8
HIU,2014-10-30 08:40:00,21.138,7.343,30.672,2.6
HIU,2014-10-30 09:49:00,21.568,6.665,30.906,2.2
HIU,2014-10-30 11:43:00,21.678,7.06,30.875,2.6
HIU,2014-10-30 12:50:00,21.693,7.082,30.742,2
HIU,2014-10-30 14:05:00,21.534,7.415,30.851,3.3
SUO,2014-10-30 14:41:00,21.19,7.3,32.37,0.5
SUO,2014-10-31 10:33:00,20.18,7.95,32.17,1.9
SUO,2014-10-31 12:06:00,20.82,7.27,32.35,0.9
SUO,2014-11-06 11:34:00,21.14,6.74,32.84,1.1
SUO,2014-11-07 11:44:00,21.09,6.68,32.83,0.9
SUO,2014-11-07 12:28:00,21.22,6.72,32.87,0.9
KIS,,9.94,10.92,32.8,0.9
