kai,datetime,Tem,DO,Sal,Chl.a
BS1,2008-10-22 13:11:00,22.66,7.0,32.4,2.7
KIS,2008-10-22 13:16:00,23.40,6.5,33.4,0.8
HAR,2008-10-22 13:27:00,23.52,6.8,32.7,3.5
HIU,2008-10-22 13:35:00,23.45,6.4,33.0,0.8
BS1,2008-10-22 14:08:00,22.87,7.3,32.5,1.7
HAR,2008-10-22 14:19:00,23.57,7.1,32.6,3.8
KIS,2008-10-23 08:03:00,22.83,6.7,33.3,1.1
KIS,2008-10-23 09:05:00,23.60,6.7,33.4,0.5
HIU,2008-10-23 09:16:00,23.23,6.9,32.6,0.7
HIU,2008-10-23 10:24:00,23.30,7.0,32.7,0.8
KIS,2008-10-23 10:25:00,23.69,6.7,33.5,0.5
HIU,2008-10-23 11:36:00,23.35,6.7,32.6,0.7
HIU,2008-10-23 12:44:00,23.55,6.7,32.9,0.7
HIU,2008-10-23 13:54:00,23.28,7.1,32.9,0.9
SUO,2008-10-24 10:35:00,22.69,7.4,32.8,3.4
BS2,2008-10-24 11:13:00,23.45,7.4,32.3,2.7
SUO,2008-10-24 11:56:00,22.93,7.3,32.8,3.4
BS2,2008-10-24 13:41:00,23.54,7.3,32.3,2.0
BS2,2008-10-24 14:59:00,23.40,7.0,32.3,1.4
AKI,2008-10-27 08:39:00,22.75,5.9,32.7,1.5
BS2,2008-10-27 08:43:00,22.78,7.2,32.4,1.4
AKI,2008-10-27 09:43:00,23.11,6.5,33.2,0.5
BS2,2008-10-27 10:16:00,22.51,7.5,32.1,1.4
SUO,2008-10-27 10:45:00,21.43,7.3,32.7,4.5
AKI,2008-10-27 10:46:00,23.08,6.5,33.2,0.8
SUO,2008-10-27 11:52:00,22.74,7.0,33.0,3.7
BS2,2008-10-27 11:59:00,22.23,7.6,32.1,2.1
SUO,2008-10-27 12:33:00,22.28,7.3,32.8,5.6
AKI,2008-10-27 12:46:00,23.18,6.4,33.1,0.9
AKI,2008-10-27 13:25:00,23.15,6.4,33.1,0.8
AKI,2008-10-27 14:08:00,23.06,6.5,33.1,0.8
BS2,2008-10-27 14:21:00,22.33,7.4,31.9,1.9
HRS,2008-10-28 10:05:00,22.83,6.5,33.2,0.7
SUO,2008-10-28 10:21:00,22.15,7.5,32.8,4.8
IY1,2008-10-28 10:44:00,22.86,6.5,33.4,0.8
HRS,2008-10-28 11:20:00,22.65,6.7,33.0,1.6
SUO,2008-10-28 11:38:00,22.57,7.1,33.0,3.2
IY1,2008-10-28 11:58:00,22.73,6.5,33.5,0.7
HRS,2008-10-28 12:34:00,22.54,7.4,32.8,3.2
SUO,2008-10-28 12:49:00,22.64,7.1,33.1,2.6
IY2,2008-10-28 14:10:00,22.95,6.5,33.4,0.9
SUO,2008-10-28 14:11:00,22.78,6.9,33.2,2.4
IY2,2008-10-29 09:36:00,22.91,6.3,33.3,0.5
IY2,2008-10-29 10:49:00,22.87,6.2,33.3,0.6
SUO,2008-10-29 11:36:00,22.69,6.9,33.3,1.6
IY2,2008-10-29 12:04:00,22.88,6.4,33.3,0.7
SUO,2008-10-29 12:51:00,22.72,7.2,33.4,1.0
IY2,2008-10-29 13:08:00,22.50,6.9,33.2,1.3
SUO,2008-10-29 14:12:00,22.62,6.9,33.3,1.3
AKI,2008-10-30 10:13:00,22.75,6.4,33.3,0.7
AKI,2008-10-30 10:55:00,22.78,6.4,33.2,0.7
AKI,2008-10-30 12:13:00,22.63,6.5,33.2,0.8
