kai,datetime,Tem,DO,Sal,Chl.a
SUO,2007-10-23 13:11:00,23.65,6.5,33.24,0.7
HAR,2007-10-24 08:14:00,22.58,5.9,31.95,0.9
HAR,2007-10-24 09:10:00,23.36,5.8,32.62,0.6
HAR,2007-10-24 10:38:00,23.62,6.2,32.38,0.4
HAR,2007-10-24 12:06:00,22.46,6.7,31.66,3.6
SUO,2007-10-24 13:12:00,23.53,6.2,33.32,0.5
HAR,2007-10-24 13:54:00,23.77,6.3,32.38,0.7
SUO,2007-10-24 13:58:00,23.55,6.3,33.35,0.5
OSK,2007-10-25 09:10:00,21.91,7.1,31.19,2.9
HAR,2007-10-25 10:47:00,23.81,6.1,32.45,0.8
OSK,2007-10-25 10:59:00,22.16,6.3,30.48,9.2
SUO,2007-10-25 11:13:00,21.63,6.6,32.87,1.5
OSK,2007-10-25 11:57:00,22.65,6.2,32.03,3.4
SUO,2007-10-25 12:17:00,22.94,6.6,33.01,1.1
SUO,2007-10-25 12:56:00,22.84,6.7,33.02,1.8
HAR,2007-10-25 13:35:00,20.5,5.6,31.32,1
SUO,2007-10-25 14:08:00,23.37,6.1,33.18,1.2
OSK,2007-10-25 14:10:00,22.51,6.9,32.02,2.6
OSK,2007-10-25 14:52:00,22.89,6.1,32.47,1.1
OSK,2007-10-25 16:41:00,23.11,6.1,32.55,1
HBK,2007-10-26 10:47:00,22.81,6.7,33.97,0.7
HBK,2007-10-26 11:18:00,22.84,6.6,34.01,0.5
HBK,2007-10-26 11:56:00,22.81,6.8,34.02,0.5
HBK,2007-10-26 12:35:00,22.45,6.9,33.94,0.5
BS2,2007-10-30 09:01:00,22.27,7.9,32.5,1.2
OSK,2007-10-30 09:45:00,22.86,6,32.6,0.5
AKI,2007-10-30 10:59:00,23.1,6.5,33.31,1.8
BS2,2007-10-30 11:04:00,22.31,7.5,32.2,1.7
AKI,2007-10-30 11:43:00,23.1,6.5,33.3,1.6
OSK,2007-10-30 11:48:00,22.38,6.5,32.28,2.5
BS2,2007-10-30 13:02:00,22.86,7.6,32.15,1.7
BS2,2007-10-30 14:17:00,22.42,7.6,32.08,1.4
AKI,2007-10-30 14:28:00,23.08,6.6,33.26,1.7
