kai,datetime,Tem,DO,Sal,Chl.a
SUO,2006-10-30 16:03:00,22.62,7.4,33.38,1.6
KIS,2006-10-31 10:22:00,24.25,6.1,34.04,0.2
SUO,2006-10-31 10:37:00,21.85,6.9,33.34,0.7
KIS,2006-10-31 11:46:00,23.79,3,33.79,0.6
KIS,2006-10-31 12:35:00,23.88,3.1,33.82,0.6
HBK,2006-10-31 13:43:00,21.96,7.6,34.66,1.8
HBK,2006-10-31 14:19:00,22.43,7,35.05,0.3
HBK,2006-10-31 14:50:00,21.9,7.6,34.66,2.5
HBK,2006-10-31 15:29:00,21.47,6.6,33.58,2.3
KIS,2006-11-01 09:03:00,23.36,5.5,33.59,0.7
KIS,2006-11-01 10:20:00,23.59,4.7,33.82,0.1
KIS,2006-11-01 11:16:00,23.26,4.2,33.4,1.1
KIS,2006-11-01 12:20:00,23.14,4,33.23,0.4
KIS,,13.63,8,32.36,1.6
