kai,datetime,hour,minute,suionn,DO,Sal,nissyaryou,kousuiryou,kousuiryou_1pre,kousuiryou_2pre,u,v,tyouryuu,Chl.a
HIU,2015/6/2,10,40,17.28,8.414,32.814,19.6,2.5,0.0,0.0,20.76,-23.27,31.184459270604645,1.0
HIU,2015/6/2,11,25,19.511,8.475,32.471,19.6,2.5,0.0,0.0,17.29,-19.6,26.13626025275996,1.0
HIU,2015/8/26,10,42,26.106,6.652,32.013,22.15,0.0,19.5,0.0,-9.56,6.07,11.324243904120046,0.7
HIU,2015/8/26,11,47,26.49,5.974,31.806,22.15,0.0,19.5,0.0,-16.91,14.55,22.308083736618887,0.8
HIU,2015/8/26,13,36,25.93,5.825,31.785,22.15,0.0,19.5,0.0,-19.5,17.64,26.2948588130836,1.1
HIU,2015/8/26,14,37,26.458,6.415,31.899,22.15,0.0,19.5,0.0,-13.82,13.15,19.07655367198174,0.5
HIU,2015/9/2,11,0,25.341,7.208,32.022,12.03,3.0,18.5,32.0,17.93,-17.52,25.068611848285496,2.6
HIU,2015/9/2,12,50,25.523,7.265,31.94,12.03,3.0,18.5,32.0,20.26,-23.98,31.39280172268796,2.0
HIU,2015/9/2,14,0,24.395,6.544,32.313,12.03,3.0,18.5,32.0,17.31,-20.57,26.88421469933612,1.4
HIU,2015/9/3,8,33,25.629,7.368,30.993,5.83,4.5,3.0,18.5,-27.65,24.31,36.817096572108994,5.0
HIU,2015/9/3,9,32,25.814,7.261,31.541,5.83,4.5,3.0,18.5,-22.46,19.62,29.82274299926149,3.3
HIU,2015/9/3,11,0,26.019,8.328,30.994,5.83,4.5,3.0,18.5,9.14,-6.27,11.083884698065024,3.0
HIU,2015/9/3,11,45,26.175,7.378,31.798,5.83,4.5,3.0,18.5,9.14,-6.27,11.083884698065024,1.3
HIU,2015/9/3,12,32,26.125,7.78,31.768,5.83,4.5,3.0,18.5,17.81,-19.39,26.32808766317828,1.9
HIU,2015/10/28,10,20,21.96,6.677,32.386,13.45,0.0,3.5,0.0,17.79,-20.96,27.491920631341856,0.8
HIU,2015/10/28,11,7,21.922,6.858,32.124,13.45,0.0,3.5,0.0,19.0,-22.54,29.479681138031328,1.4
HIU,2015/10/28,12,50,21.951,6.919,32.056,13.45,0.0,3.5,0.0,17.15,-20.15,26.460253211184504,1.5
HIU,2015/10/29,8,20,21.291,7.297,31.948,13.36,0.0,0.0,3.5,-2.95,4.66,5.515260646605925,3.0
HIU,2015/10/29,9,30,21.608,7.017,31.935,13.36,0.0,0.0,3.5,14.18,-11.76,18.421997720117112,1.9
HIU,2015/10/29,11,18,21.661,7.551,31.861,13.36,0.0,0.0,3.5,21.24,-25.33,33.05671641285625,2.9
HIU,2015/10/29,12,10,21.386,7.379,31.824,13.36,0.0,0.0,3.5,20.72,-24.01,31.71432642,4.3
HIU,2015/10/29,13,30,21.728,7.1,32.107,13.36,0.0,0.0,3.5,17.76,-20.89,27.419148418577848,1.9
HIU,2016/2/22,10,13,9.9,8.77,32.51,11.81,0.0,0.0,15.5,14.68,-10.32,17.944492191198947,1.8
HIU,2016/2/22,11,20,10.37,8.93,32.67,11.81,0.0,0.0,15.5,19.36,-22.07,29.35803978469952,3.4
HIU,2016/2/22,13,39,9.82,8.88,32.33,11.81,0.0,0.0,15.5,20.87,-23.59,31.496745863660266,2.7
HIU,2016/2/22,14,40,9.72,9.06,32.19,11.81,0.0,0.0,15.5,16.86,-19.24,25.58197021341397,2.2
HIU,2016/2/24,11,10,10.62,9.26,32.79,8.19,0.0,0.0,0.0,13.66,-10.8,17.413661303700607,2.2
HIU,2016/2/24,11,53,10.58,9.64,32.78,8.19,0.0,0.0,0.0,13.66,-10.8,17.413661303700607,1.9
HIU,2016/2/24,13,40,10.87,9.1,32.84,8.19,0.0,0.0,0.0,23.62,-26.67,35.62573929057473,1.7
HIU,2016/2/24,14,23,11.32,8.78,32.99,8.19,0.0,0.0,0.0,22.05,-24.72,33.12523056523531,1.1
HIU,2016/2/25,8,37,10.18,9.57,32.36,17.19,0.0,0.0,0.0,-28.2,23.61,36.77869084130103,4.4
HIU,2016/2/25,9,35,10.17,9.43,32.56,17.19,0.0,0.0,0.0,-22.65,19.57,29.933382702260698,1.7
HIU,2016/2/25,11,13,9.84,9.45,32.32,17.19,0.0,0.0,0.0,5.0,-0.81,5.065185090398968,1.1
HIU,2016/2/25,11,55,10.44,9.66,32.73,17.19,0.0,0.0,0.0,5.0,-0.81,5.065185090398968,1.6
HIU,2016/5/24,10,8,20.16,8.33,32.25,20.06,0.0,0.0,0.0,-7.13,7.72,10.50882010503558,0.1
HIU,2016/5/24,11,14,20.6,8.23,32.41,20.06,0.0,0.0,0.0,11.14,-7.04,13.17805751998374,0.1
HIU,2016/5/24,13,38,20.81,8.37,32.27,20.06,0.0,0.0,0.0,21.78,-24.59,32.848690993706285,0.2
HIU,2016/5/25,10,30,16.89,8.5,32.9,8.66,0.0,0.0,0.0,-11.38,11.42,16.122059421798443,0.8
HIU,2016/5/25,11,17,18.01,8.59,32.72,8.66,0.0,0.0,0.0,2.54,0.87,2.684864987,0.6
HIU,2016/5/25,13,0,19.6,8.43,32.55,8.66,0.0,0.0,0.0,20.07,-23.27,30.72942889153653,0.5
HIU,2016/5/26,8,33,20.49,8.28,32.43,14.84,4.0,0.0,0.0,-20.87,18.55,27.92238170357249,0.4
HIU,2016/5/26,9,35,20.06,8.36,32.46,14.84,4.0,0.0,0.0,-23.15,20.57,30.968490437862805,1.2
HIU,2016/5/26,11,12,20.31,8.52,32.41,14.84,4.0,0.0,0.0,-9.65,9.38,13.457596367851131,0.6
HIU,2016/5/26,11,58,20.81,8.61,32.36,14.84,4.0,0.0,0.0,-9.65,9.38,13.457596367851131,0.4
HIU,2016/5/26,13,0,18.82,8.64,32.55,14.84,4.0,0.0,0.0,17.25,-17.21,24.3669160953946,1.0
HIU,2016/8/24,10,15,28.3,6.83,31.69,22.96,0.0,0.0,0.0,-27.03,22.94,35.45228483469013,0.2
HIU,2016/8/24,10,45,27.77,6.84,31.84,22.96,0.0,0.0,0.0,-27.03,22.94,35.45228483469013,0.9
HIU,2016/8/24,11,19,28.92,6.75,31.69,22.96,0.0,0.0,0.0,-23.95,20.7,31.65584464202464,0.1
HIU,2016/8/24,11,35,27.84,6.96,31.86,22.96,0.0,0.0,0.0,-23.95,20.7,31.65584464202464,0.7
HIU,2016/8/24,13,20,28.8,6.88,31.73,22.96,0.0,0.0,0.0,-6.4,6.42,9.065119966111864,0.7
HIU,2016/8/24,13,37,28.19,7.43,31.63,22.96,0.0,0.0,0.0,-6.4,6.42,9.065119966111864,0.3
HIU,2016/8/24,14,39,27.95,7.32,31.67,22.96,0.0,0.0,0.0,10.47,-6.94,12.561230035311034,0.2
HIU,2016/8/25,8,30,28.38,6.87,31.76,15.41,0.0,0.0,0.0,-3.5,0.02,3.5000571423906783,0.4
HIU,2016/8/25,9,38,27.53,6.52,31.83,15.41,0.0,0.0,0.0,-15.4,11.9,19.462014284240983,1.6
HIU,2016/8/25,11,23,28.92,7.03,31.59,15.41,0.0,0.0,0.0,-24.64,21.0,32.37482972928198,1.2
HIU,2016/8/25,12,5,28.95,6.99,31.79,15.41,0.0,0.0,0.0,-22.13,19.44,29.45590773,1.0
HIU,2016/8/25,13,12,28.61,7.32,31.82,15.41,0.0,0.0,0.0,-16.35,14.43,21.80704931897024,0.8
HIU,2016/10/26,10,20,23.01,6.47,30.96,8.13,0.0,0.0,0.0,16.8,-19.43,25.68588912223986,0.4
HIU,2016/10/26,10,57,23.16,6.95,31.21,8.13,0.0,0.0,0.0,16.8,-19.43,25.68588912223986,0.6
HIU,2016/10/26,11,24,23.0,6.62,30.91,8.13,0.0,0.0,0.0,13.3,-15.59,20.49239127090833,0.6
HIU,2016/10/26,11,50,22.75,6.9,30.7,8.13,0.0,0.0,0.0,13.3,-15.59,20.49239127090833,0.5
HIU,2016/10/26,13,39,23.29,6.84,30.68,8.13,0.0,0.0,0.0,-3.18,-0.43,3.208940635162951,2.2
HIU,2016/10/26,13,40,22.73,6.92,30.62,8.13,0.0,0.0,0.0,-3.18,-0.43,3.208940635162951,0.5
HIU,2016/10/26,14,25,23.15,6.89,30.82,8.13,0.0,0.0,0.0,-14.07,10.82,17.749290126650138,0.6
HIU,2016/10/26,14,38,23.17,6.65,30.83,8.13,0.0,0.0,0.0,-14.07,10.82,17.749290126650138,0.8
HIU,2016/10/26,15,42,23.13,6.85,30.81,8.13,0.0,0.0,0.0,-20.77,18.72,27.96124639568129,1.2
HIU,2016/10/27,9,45,22.9,6.72,30.79,15.11,0.0,0.0,0.0,16.29,-19.66,25.53193491,1.2
HIU,2016/10/27,11,40,22.96,6.59,30.82,15.11,0.0,0.0,0.0,17.29,-20.09,26.505701273499632,0.5
HIU,2016/10/27,12,28,22.84,6.71,30.95,15.11,0.0,0.0,0.0,13.22,-15.71,20.53223076044101,1.3
HIU,2017/2/21,10,26,11.06,8.8,32.83,16.62,0.0,10.5,0.0,19.57,-22.2,29.594338985691166,2.1
HIU,2017/2/21,11,35,10.88,9.4,32.77,16.62,0.0,10.5,0.0,23.29,-25.86,34.80177725346796,2.3
HIU,2017/2/21,13,42,9.88,9.2,32.28,16.62,0.0,10.5,0.0,20.17,-21.66,29.59703532450505,2.0
HIU,2017/2/21,14,42,10.25,9.0,32.53,16.62,0.0,10.5,0.0,14.62,-15.56,21.35083137,0.8
HIU,2017/2/27,10,50,11.17,9.3,32.92,15.13,0.0,0.0,0.0,-18.48,17.0,25.109966148921828,1.1
HIU,2017/2/27,12,35,10.77,9.7,32.81,15.13,0.0,0.0,0.0,11.93,-6.57,13.619464012948526,1.0
HIU,2017/2/27,13,42,11.59,9.0,33.04,15.13,0.0,0.0,0.0,20.99,-21.45,30.011374510341906,2.3
HIU,2017/2/28,8,50,10.4,10.0,32.42,19.07,0.0,0.0,0.0,-21.5,18.59,28.422492853372308,3.9
HIU,2017/2/28,9,47,10.76,10.1,32.72,19.07,0.0,0.0,0.0,-24.67,21.33,32.61254053274599,4.3
HIU,2017/2/28,11,24,10.58,9.4,32.63,19.07,0.0,0.0,0.0,-13.44,12.65,18.45687134917508,0.5
HIU,2017/2/28,12,5,10.58,9.9,32.79,19.07,0.0,0.0,0.0,-0.26,2.57,2.5831182706178977,1.2
HIU,2017/2/28,13,10,11.2,10.0,32.91,19.07,0.0,0.0,0.0,16.64,-13.38,21.35214274961649,2.3
HIU,2017/5/22,10,23,19.36,8.6,32.79,28.12,0.0,0.0,0.0,11.16,-7.51,13.45160585209067,1.3
HIU,2017/5/22,11,28,19.91,8.5,32.84,28.12,0.0,0.0,0.0,19.91,-21.35,29.19298888431947,1.2
HIU,2017/5/22,13,36,20.84,9.6,32.45,28.12,0.0,0.0,0.0,20.98,-23.33,31.37593504582772,2.7
HIU,2017/5/22,14,36,21.87,9.3,32.65,28.12,0.0,0.0,0.0,15.86,-18.04,24.020432968620693,2.3
HIU,2017/5/29,10,32,17.34,8.2,33.01,27.45,0.0,0.0,0.0,-16.66,13.53,21.461978007630144,1.4
HIU,2017/5/29,11,13,18.19,8.2,32.92,27.45,0.0,0.0,0.0,-21.02,18.03,27.69334396565355,0.9
HIU,2017/5/29,12,55,20.15,8.6,32.6,27.45,0.0,0.0,0.0,-20.3,17.71,26.939452481444388,1.3
HIU,2017/5/30,8,48,20.79,8.7,32.48,24.43,0.0,0.0,0.0,11.71,-13.94,18.205705149760064,2.1
HIU,2017/5/30,9,53,21.4,8.6,32.62,24.43,0.0,0.0,0.0,5.05,-7.3,8.876513955,1.4
HIU,2017/5/30,11,35,22.09,8.6,32.76,24.43,0.0,0.0,0.0,-13.84,10.79,17.549065502185577,1.3
HIU,2017/5/30,12,16,20.27,8.8,32.71,24.43,0.0,0.0,0.0,-19.6,17.42,26.222440771217315,1.3
HIU,2017/5/30,13,19,21.03,8.8,32.71,24.43,0.0,0.0,0.0,-20.35,18.27,27.348041977443287,0.9
HIU,2017/8/23,10,33,26.3,6.3,32.71,21.12,0.0,0.5,27.0,-25.69,22.47,34.130294461079586,1.7
HIU,2017/8/23,11,17,27.92,6.9,32.53,21.12,0.0,0.5,27.0,-20.41,18.15,27.31282848772716,2.4
HIU,2017/8/23,13,4,29.03,7.3,32.41,21.12,0.0,0.5,27.0,10.8,-5.8,12.258874336577565,0.9
HIU,2017/8/24,8,45,29.28,6.9,32.43,24.87,0.0,0.0,0.5,-16.66,11.27,20.113888236738315,0.8
HIU,2017/8/24,9,49,29.32,6.9,32.44,24.87,0.0,0.0,0.5,-25.01,21.15,32.75397075165086,0.5
HIU,2017/8/24,11,29,29.73,7.4,32.36,24.87,0.0,0.0,0.5,-23.95,20.7,31.65584464202464,1.4
HIU,2017/8/24,12,14,29.05,7.7,32.26,24.87,0.0,0.0,0.5,-17.97,15.55,23.763909611004667,1.2
HIU,2017/8/24,13,24,28.65,7.3,32.44,24.87,0.0,0.0,0.5,-6.4,6.42,9.065119966111864,1.2
HIU,2017/8/25,10,4,28.97,7.5,32.09,18.19,0.0,0.0,0.0,-22.84,19.28,29.889529939428623,1.7
HIU,2017/8/25,11,9,28.89,7.3,32.27,18.19,0.0,0.0,0.0,-24.64,21.0,32.37482972928198,1.3
HIU,2017/8/25,13,33,30.57,7.6,32.35,18.19,0.0,0.0,0.0,-16.35,14.43,21.80704931897024,2.0
HIU,2017/8/25,14,32,30.44,7.5,32.19,18.19,0.0,0.0,0.0,-5.41,5.29,7.566518353906241,1.0
HIU,2017/10/24,9,57,21.57,6.7,31.87,8.45,0.0,2.5,126.0,4.88,-8.14,9.490732322,1.2
HIU,2017/10/24,10,57,20.44,7.1,29.9,8.45,0.0,2.5,126.0,-2.68,-1.51,3.076117683054405,1.3
HIU,2017/10/24,13,21,21.53,7.0,30.49,8.45,0.0,2.5,126.0,-18.92,16.93,25.38880264998726,1.4
HIU,2017/10/24,14,21,22.03,6.3,31.97,8.45,0.0,2.5,126.0,-17.27,15.79,23.400363245043867,1.2
HIU,2017/10/25,11,0,21.84,6.7,32.01,16.1,0.0,0.0,2.5,2.65,-5.68,6.267766747414903,0.5
HIU,2017/10/25,11,43,21.58,6.7,31.79,16.1,0.0,0.0,2.5,2.65,-5.68,6.267766747414903,1.2
HIU,2017/10/25,12,43,21.44,6.8,31.79,16.1,0.0,0.0,2.5,-7.2,3.4,7.962411694957754,0.8
HIU,2017/10/25,13,27,20.21,8.0,29.17,16.1,0.0,0.0,2.5,-15.56,12.78,20.135590381213063,3.4
HIU,2017/10/25,14,23,21.39,7.2,30.65,16.1,0.0,0.0,2.5,-20.32,18.06,27.185768335656803,1.5
HIU,2017/10/26,9,39,21.19,6.6,30.73,16.01,0.0,0.0,0.0,17.0,-20.02,26.26405147725689,2.1
HIU,2017/10/26,10,31,20.66,7.7,30.97,16.01,0.0,0.0,0.0,16.8,-19.43,25.68588912223986,3.6
HIU,2017/10/26,11,20,20.46,7.7,30.37,16.01,0.0,0.0,0.0,13.3,-15.59,20.49239127090833,2.3
HIU,2018/2/14,10,8,8.64,9.46,33.08,16.46,0.0,0.0,1.5,-12.0,14.9,19.13138782211056,2.0
HIU,2018/2/14,11,8,8.96,9.34,33.14,16.46,0.0,0.0,1.5,-1.46,10.31,10.412862238597032,1.9
HIU,2018/2/14,13,29,9.11,9.23,33.16,16.46,0.0,0.0,1.5,21.92,-17.06,27.77642885613628,1.0
HIU,2018/2/14,14,30,8.16,9.05,32.99,16.46,0.0,0.0,1.5,25.52,-23.02,34.36845646810458,0.6
HIU,2018/2/19,10,28,9.93,9.53,33.25,8.38,0.0,0.0,0.0,19.01,-21.66,28.81901629133097,2.3
HIU,2018/2/19,11,12,9.66,9.99,33.19,8.38,0.0,0.0,0.0,16.92,-18.84,25.322559112380407,2.9
HIU,2018/2/19,12,54,9.56,10.21,33.19,8.38,0.0,0.0,0.0,14.04,-15.21,20.699413035156333,2.0
HIU,2018/2/19,13,40,9.25,9.95,33.18,8.38,0.0,0.0,0.0,7.37,-8.08,10.936329365925296,1.2
HIU,2018/2/20,8,42,9.74,9.89,33.27,16.72,0.0,0.0,0.0,-0.35,1.83,1.863169342813476,2.6
HIU,2018/2/20,9,44,8.64,10.3,33.04,16.72,0.0,0.0,0.0,13.64,-12.2,18.299989071034982,4.1
HIU,2018/2/20,11,25,7.86,9.71,32.9,16.72,0.0,0.0,0.0,17.67,-22.08,28.279945190894555,0.5
HIU,2018/2/20,12,5,9.18,9.92,33.18,16.72,0.0,0.0,0.0,16.61,-19.91,25.92875238032096,0.2
HIU,2018/5/16,10,26,15.23,8.5,33.03,15.33,0.0,0.0,0.0,8.14,-11.24,13.87793932830087,0.6
HIU,2018/5/16,11,10,16.47,8.6,32.77,15.33,0.0,0.0,0.0,1.87,-4.98,5.319520655,0.5
HIU,2018/5/16,12,56,17.31,8.45,32.55,15.33,0.0,0.0,0.0,-8.29,4.55,9.456563857977166,0.2
HIU,2018/5/16,13,39,17.55,8.6,32.35,15.33,0.0,0.0,0.0,-16.18,13.52,21.08513220257345,0.4
HIU,2018/5/17,8,46,18.87,9.76,31.38,24.83,0.0,0.0,0.0,15.66,-18.29,24.07819968353116,2.4
HIU,2018/5/17,9,50,19.39,8.72,32.2,24.83,0.0,0.0,0.0,17.32,-20.66,26.95956231098717,0.5
HIU,2018/5/17,11,30,19.48,8.9,32.14,24.83,0.0,0.0,0.0,13.18,-14.91,19.900263817346744,0.5
HIU,2018/5/17,12,11,18.2,8.37,32.49,24.83,0.0,0.0,0.0,5.38,-7.34,9.100549433962764,0.5
HIU,2018/5/24,10,4,16.98,8.62,32.65,29.67,0.0,7.0,0.0,-7.13,7.72,10.50882010503558,0.8
HIU,2018/5/24,11,4,18.46,8.04,32.4,29.67,0.0,7.0,0.0,11.14,-7.04,13.17805751998374,0.4
HIU,2018/5/24,13,28,19.56,8.32,32.18,29.67,0.0,7.0,0.0,21.78,-24.59,32.848690993706285,0.6
HIU,2018/5/24,14,30,18.1,9.22,32.22,29.67,0.0,7.0,0.0,20.48,-22.86,30.69218141481638,1.7
HIU,2018/8/27,10,6,28.36,6.88,30.93,21.13,0.0,0.0,0.0,1.42,-5.09,5.284363727072541,0.4
HIU,2018/8/27,11,7,28.78,6.66,31.03,21.13,0.0,0.0,0.0,-8.12,3.14,8.705974959761829,0.2
HIU,2018/8/27,13,28,28.65,7.56,30.94,21.13,0.0,0.0,0.0,-21.03,17.68,27.474411731645866,0.2
HIU,2018/8/27,14,28,29.24,7.33,30.77,21.13,0.0,0.0,0.0,-21.07,18.15,27.809483993774496,0.1
HIU,2019/2/20,10,20,11.53,8.96,32.87,4.12,0.0,7.5,0.0,16.57,-20.54,26.390462292275217,0.5
HIU,2019/2/20,11,1,11.32,9.07,32.78,4.12,0.0,7.5,0.0,17.67,-22.08,28.279945190894555,0.6
HIU,2019/2/20,12,48,11.05,9.43,32.69,4.12,0.0,7.5,0.0,16.61,-19.91,25.92875238032096,1.0
HIU,2019/2/21,8,50,10.79,9.66,32.54,10.2,0.0,0.0,7.5,-3.27,6.01,6.842002631,1.5
HIU,2019/2/21,9,52,10.64,9.82,32.33,10.2,0.0,0.0,7.5,12.45,-8.67,15.171400726366697,1.2
HIU,2019/2/21,10,4,10.23,8.82,32.47,10.2,0.0,0.0,7.5,19.57,-22.2,29.594338985691166,2.0
HIU,2019/2/21,10,56,10.7,9.72,32.48,10.2,0.0,0.0,7.5,19.57,-22.2,29.594338985691166,0.4
HIU,2019/2/21,11,8,10.31,8.9,32.51,10.2,0.0,0.0,7.5,23.29,-25.86,34.80177725346796,0.4
HIU,2019/2/21,11,56,10.33,9.52,32.51,10.2,0.0,0.0,7.5,23.29,-25.86,34.80177725346796,0.3
HIU,2019/2/21,13,0,10.92,9.59,32.65,10.2,0.0,0.0,7.5,20.17,-21.66,29.59703532450505,0.4
HIU,2019/2/21,13,28,10.7,9.09,32.43,10.2,0.0,0.0,7.5,20.17,-21.66,29.59703532450505,0.3
HIU,2019/2/21,14,33,10.5,9.26,32.33,10.2,0.0,0.0,7.5,14.62,-15.56,21.35083137,2.9
HIU,2019/5/22,9,54,18.6,8.21,32.4,29.93,0.0,0.5,14.0,-7.44,7.58,10.621205204683694,1.4
HIU,2019/5/29,11,2,18.03,8.16,32.76,22.82,0.0,11.5,0.0,-21.02,18.03,27.69334396565355,1.0
HIU,2019/5/29,11,49,18.92,8.24,32.63,22.82,0.0,11.5,0.0,-21.02,18.03,27.69334396565355,0.6
HIU,2019/5/29,13,41,19.99,8.54,32.37,22.82,0.0,11.5,0.0,-15.32,13.93,20.706214043132075,0.8
HIU,2019/5/30,8,45,20.09,8.57,32.45,26.14,0.0,0.0,11.5,11.71,-13.94,18.205705149760064,0.7
HIU,2019/5/30,9,52,20.63,8.19,32.24,26.14,0.0,0.0,11.5,5.05,-7.3,8.876513955,0.6
HIU,2019/5/30,11,0,20.91,8.69,32.35,26.14,0.0,0.0,11.5,-13.84,10.79,17.549065502185577,0.8
HIU,2019/5/30,12,0,20.32,8.78,32.3,26.14,0.0,0.0,11.5,-19.6,17.42,26.222440771217315,0.7
HIU,2019/5/30,13,4,19.92,8.31,32.45,26.14,0.0,0.0,11.5,-20.35,18.27,27.348041977443287,0.7
HIU,2019/10/30,10,7,22.52,6.52,31.88,10.97,0.0,6.5,0.0,16.54,-15.48,22.653962125862225,0.8
HIU,2019/10/30,11,14,22.72,6.74,31.88,10.97,0.0,6.5,0.0,19.7,-23.4,30.58839649278791,2.6
HIU,2019/10/30,13,24,22.78,6.72,31.85,10.97,0.0,6.5,0.0,19.77,-22.58,30.011819338387333,1.2
HIU,2019/10/30,14,26,22.84,6.59,31.86,10.97,0.0,6.5,0.0,14.73,-17.3,22.72141940988723,1.8
HIU,2020/2/19,11,1,12.15,8.54,33.01,17.56,0.0,0.0,0.0,16.92,-18.84,25.322559112380407,0.7
HIU,2020/2/19,11,47,11.73,8.72,32.92,17.56,0.0,0.0,0.0,16.92,-18.84,25.322559112380407,1.2
HIU,2020/2/19,13,30,11.83,8.86,32.95,17.56,0.0,0.0,0.0,7.37,-8.08,10.936329365925296,1.6
HIU,2020/2/20,8,46,11.78,8.77,32.97,13.52,0.0,0.0,0.0,-0.35,1.83,1.863169342813476,1.9
HIU,2020/2/20,9,47,10.87,9.25,32.4,13.52,0.0,0.0,0.0,13.64,-12.2,18.299989071034982,2.5
HIU,2020/2/20,10,50,10.54,9.24,32.59,13.52,0.0,0.0,0.0,16.57,-20.54,26.390462292275217,2.6
HIU,2020/2/20,11,47,10.77,9.16,32.67,13.52,0.0,0.0,0.0,17.67,-22.08,28.279945190894555,1.5
HIU,2020/2/20,12,48,11.76,8.88,32.91,13.52,0.0,0.0,0.0,16.61,-19.91,25.92875238032096,1.1
HIU,2020/2/21,10,8,10.37,8.44,32.68,17.55,0.0,0.0,0.0,19.57,-22.2,29.594338985691166,1.0
HIU,2020/2/21,11,10,11.3,8.38,32.89,17.55,0.0,0.0,0.0,23.29,-25.86,34.80177725346796,1.1
HIU,2020/2/21,13,20,10.82,8.56,32.81,17.55,0.0,0.0,0.0,20.17,-21.66,29.59703532450505,1.3
HIU,2020/2/21,14,23,10.35,8.67,32.59,17.55,0.0,0.0,0.0,14.62,-15.56,21.35083137,2.3
HIU,2020/6/3,10,56,18.02,8.01,32.69,16.35,0.0,0.0,0.0,20.98,-24.24,32.05835304565723,1.3
HIU,2020/6/3,11,45,19.27,8.19,32.3,16.35,0.0,0.0,0.0,21.31,-23.9,32.02071360853783,1.6
HIU,2020/6/3,13,30,20.71,8.46,32.3,16.35,0.0,0.0,0.0,9.17,-11.43,14.653798142461223,1.1
HIU,2020/6/4,8,54,20.77,8.3,32.35,25.96,0.0,0.0,0.0,-4.24,5.8,7.184538955284466,1.7
HIU,2020/6/4,9,54,21.84,9.35,32.22,25.96,0.0,0.0,0.0,15.49,-11.41,19.23871617338329,3.2
HIU,2020/6/4,11,31,21.89,8.7,32.18,25.96,0.0,0.0,0.0,22.76,-25.72,34.34437362946077,1.5
HIU,2020/6/4,12,10,21.28,8.39,32.05,25.96,0.0,0.0,0.0,20.63,-23.41,31.20296460274248,1.0
HIU,2020/6/4,13,11,20.33,8.43,32.15,25.96,0.0,0.0,0.0,14.13,-16.86,21.99810219087092,2.0
HIU,2020/6/8,9,55,21.54,7.95,32.2,29.77,0.0,0.0,0.0,-23.54,21.05,31.57901360080773,0.5
HIU,2020/6/8,10,57,22.08,8.21,32.2,29.77,0.0,0.0,0.0,-17.41,15.83,23.530767093318484,0.4
HIU,2020/6/8,11,36,23.78,8.19,32.29,29.77,0.0,0.0,0.0,-6.06,6.3,8.741487287641618,0.8
HIU,2020/6/8,14,3,22.58,8.35,32.18,29.77,0.0,0.0,0.0,21.42,-24.34,32.423016516049216,0.6
HIU,2020/8/19,11,8,25.32,6.26,31.36,24.69,0.0,0.0,0.0,20.08,-21.08,29.11310357897282,1.1
HIU,2020/8/19,11,54,27.53,7.47,30.91,24.69,0.0,0.0,0.0,20.08,-21.08,29.11310357897282,1.6
HIU,2020/8/19,13,53,31.08,7.97,30.48,24.69,0.0,0.0,0.0,22.91,-25.7,34.42902990210442,0.4
HIU,2020/8/20,8,56,30.68,7.93,30.43,23.4,0.0,0.0,0.0,-26.19,23.33,35.07427832472109,0.5
HIU,2020/8/20,9,55,29.94,8.28,30.51,23.4,0.0,0.0,0.0,-19.83,17.99,26.774409423925672,1.2
HIU,2020/8/20,11,49,31.53,8.06,30.41,23.4,0.0,0.0,0.0,15.18,-10.51,18.46327435749141,0.3
HIU,2020/8/20,12,29,29.49,8.49,30.52,23.4,0.0,0.0,0.0,21.17,-24.05,32.04015293346772,0.8
HIU,2020/8/20,13,30,29.09,7.93,30.75,23.4,0.0,0.0,0.0,23.63,-26.63,35.60244092755439,0.6
HIU,2020/8/26,9,58,28.62,5.75,30.66,21.11,0.0,0.0,0.0,0.09,-2.86,2.8614157335137445,1.7
HIU,2020/8/26,10,59,29.08,6.91,30.65,21.11,0.0,0.0,0.0,-9.56,6.07,11.324243904120046,1.3
HIU,2020/8/26,11,38,29.72,7.54,30.45,21.11,0.0,0.0,0.0,-16.91,14.55,22.308083736618887,0.7
HIU,2020/8/26,14,4,30.33,7.47,30.6,21.11,0.0,0.0,0.0,-13.82,13.15,19.07655367198174,1.0
HIU,2020/10/19,9,55,22.93,7.72,30.95,5.7,0.0,0.0,14.0,-27.65,23.92,36.56075628320618,3.3
HIU,2020/10/19,11,0,23.26,6.93,30.83,5.7,0.0,0.0,14.0,-3.1,5.06,5.934104818757417,2.9
HIU,2020/10/19,11,42,23.4,6.3,30.9,5.7,0.0,0.0,14.0,-3.1,5.06,5.934104818757417,3.3
HIU,2020/10/19,14,3,23.27,7.28,30.82,5.7,0.0,0.0,14.0,22.46,-26.33,34.60809876,2.0
HIU,2020/11/9,11,7,21.02,6.8,31.72,14.24,0.0,0.0,1.5,-8.02,0.78,8.057840901879361,0.8
HIU,2020/11/9,11,53,20.92,7.05,31.47,14.24,0.0,0.0,1.5,-8.02,0.78,8.057840901879361,1.0
HIU,2020/11/9,13,36,21.17,7.15,31.37,14.24,0.0,0.0,1.5,-17.11,14.89,22.68180327928095,0.9
HIU,2020/11/10,9,9,19.81,7.05,30.99,13.18,0.0,0.0,0.0,14.96,-17.96,23.37441336162258,2.8
HIU,2020/11/10,10,20,20.12,7.01,31.03,13.18,0.0,0.0,0.0,10.83,-13.88,17.605206616225782,1.1
HIU,2020/11/10,12,6,20.02,7.36,30.95,13.18,0.0,0.0,0.0,-8.07,2.74,8.522470299156225,1.8
HIU,2020/11/10,12,54,19.96,7.14,31.03,13.18,0.0,0.0,0.0,-8.07,2.74,8.522470299156225,1.7
